'MagX','MagY',MagZ','Health',,,,,0
387,30,667,1,,,,,
386,27,668,1,,,,,
384,32,666,1,,,,,
385,33,664,1,,,,,
388,33,661,1,,,,,
386,34,661,1,,,,,
383,30,660,1,,,,,
384,29,657,1,,,,,
385,29,663,1,,,,,
387,31,663,1,,,,,
385,31,660,1,,,,,
385,28,660,1,,,,,
385,30,658,1,,,,,
387,30,664,1,,,,,
382,32,662,1,,,,,
383,31,664,1,,,,,
385,31,660,1,,,,,
384,30,658,1,,,,,
385,31,663,1,,,,,
386,34,659,1,,,,,
384,34,661,1,,,,,
382,30,659,1,,,,,
384,33,661,1,,,,,
381,33,661,1,,,,,
381,34,663,1,,,,,
384,32,664,1,,,,,
384,28,663,1,,,,,
385,31,659,1,,,,,
386,32,663,1,,,,,
387,33,657,1,,,,,
387,30,655,1,,,,,
385,31,658,1,,,,,
384,31,662,1,,,,,
386,32,663,1,,,,,
384,32,660,1,,,,,
386,30,660,1,,,,,
385,30,666,1,,,,,
385,32,664,1,,,,,
384,32,665,1,,,,,
386,31,665,1,,,,,
385,30,665,1,,,,,
385,31,661,1,,,,,
383,33,666,1,,,,,
385,33,663,1,,,,,
387,33,666,1,,,,,
387,32,663,1,,,,,
388,30,660,1,,,,,
390,29,665,1,,,,,
388,32,663,1,,,,,
386,28,660,1,,,,,
387,31,661,1,,,,,
389,25,660,1,,,,,
388,28,660,1,,,,,
384,29,662,1,,,,,
386,29,665,1,,,,,
387,29,659,1,,,,,
384,28,664,1,,,,,
385,28,659,1,,,,,
386,29,657,1,,,,,
385,35,659,1,,,,,
385,33,663,1,,,,,
384,32,663,1,,,,,
381,34,665,1,,,,,
383,35,668,1,,,,,
385,35,666,1,,,,,
381,33,660,1,,,,,
383,30,664,1,,,,,
381,30,666,1,,,,,
383,34,664,1,,,,,
385,32,666,1,,,,,
384,29,664,1,,,,,
383,30,663,1,,,,,
383,32,663,1,,,,,
383,30,663,1,,,,,
385,30,661,1,,,,,
387,32,658,1,,,,,
384,29,662,1,,,,,
383,32,662,1,,,,,
385,30,661,1,,,,,
386,32,666,1,,,,,
386,30,662,1,,,,,
386,30,666,1,,,,,
384,26,663,1,,,,,
384,27,661,1,,,,,
382,28,664,1,,,,,
380,30,663,1,,,,,
380,28,661,1,,,,,
380,28,663,1,,,,,
381,31,666,1,,,,,
386,30,666,1,,,,,
386,28,663,1,,,,,
385,28,666,1,,,,,
384,27,665,1,,,,,
385,30,665,1,,,,,
383,29,665,1,,,,,
385,29,663,1,,,,,
385,28,669,1,,,,,
385,27,673,1,,,,,
387,28,667,1,,,,,
385,27,662,1,,,,,
386,29,664,1,,,,,
386,28,666,1,,,,,
386,31,667,1,,,,,
386,32,668,1,,,,,
385,31,665,1,,,,,
383,30,667,1,,,,,
385,28,666,1,,,,,
386,30,669,1,,,,,
386,31,669,1,,,,,
388,29,666,1,,,,,
386,29,662,1,,,,,
386,26,663,1,,,,,
383,27,660,1,,,,,
384,26,663,1,,,,,
383,29,661,1,,,,,
382,28,662,1,,,,,
381,25,664,1,,,,,
382,27,663,1,,,,,
385,26,660,1,,,,,
386,29,667,1,,,,,
387,29,667,1,,,,,
388,27,664,1,,,,,
388,26,667,1,,,,,
384,30,666,1,,,,,
382,30,665,1,,,,,
382,27,666,1,,,,,
387,27,667,1,,,,,
384,24,661,1,,,,,
384,24,663,1,,,,,
387,23,663,1,,,,,
385,22,666,1,,,,,
383,25,664,1,,,,,
386,27,663,1,,,,,
385,30,663,1,,,,,
383,29,661,1,,,,,
381,33,661,1,,,,,
380,28,662,1,,,,,
382,30,660,1,,,,,
380,27,660,1,,,,,
382,28,660,1,,,,,
385,27,659,1,,,,,
385,27,660,1,,,,,
382,27,664,1,,,,,
385,30,659,1,,,,,
383,31,660,1,,,,,
382,30,663,1,,,,,
383,28,662,1,,,,,
380,28,662,1,,,,,
385,30,661,1,,,,,
382,31,662,1,,,,,
382,31,658,1,,,,,
383,27,657,1,,,,,
384,29,663,1,,,,,
386,30,659,1,,,,,
385,28,659,1,,,,,
388,28,660,1,,,,,
383,26,656,1,,,,,
388,27,660,1,,,,,
385,28,662,1,,,,,
385,28,659,1,,,,,
380,29,657,1,,,,,
382,26,662,1,,,,,
384,30,659,1,,,,,
387,31,658,1,,,,,
386,30,656,1,,,,,
384,28,660,1,,,,,
385,28,663,1,,,,,
382,26,659,1,,,,,
384,29,662,1,,,,,
383,31,663,1,,,,,
382,31,660,1,,,,,
384,27,659,1,,,,,
382,31,659,1,,,,,
382,28,660,1,,,,,
384,30,660,1,,,,,
382,28,659,1,,,,,
384,29,662,1,,,,,
384,29,659,1,,,,,
382,33,660,1,,,,,
383,34,658,1,,,,,
381,33,661,1,,,,,
378,30,657,1,,,,,
383,33,653,1,,,,,
382,33,653,1,,,,,
384,32,659,1,,,,,
381,31,658,1,,,,,
382,27,664,1,,,,,
382,29,661,1,,,,,
385,32,658,1,,,,,
383,33,657,1,,,,,
381,35,659,1,,,,,
382,31,658,1,,,,,
381,33,659,1,,,,,
382,33,656,1,,,,,
383,32,659,1,,,,,
385,30,654,1,,,,,
385,26,661,1,,,,,
384,27,663,1,,,,,
380,30,662,1,,,,,
382,28,661,1,,,,,
383,31,662,1,,,,,
384,30,667,1,,,,,
385,27,667,1,,,,,
382,29,658,1,,,,,
381,30,661,1,,,,,
383,30,668,1,,,,,
380,30,662,1,,,,,
384,31,664,1,,,,,
385,29,668,1,,,,,
385,30,663,1,,,,,
386,30,664,1,,,,,
384,28,663,1,,,,,
386,32,665,0,,,,,
387,32,667,0,,,,,
385,32,668,0,,,,,
382,32,666,0,,,,,
382,31,669,0,,,,,
380,33,666,0,,,,,
383,30,666,0,,,,,
385,31,668,0,,,,,
384,34,667,0,,,,,
386,30,663,0,,,,,
385,28,664,0,,,,,
389,29,665,0,,,,,
389,30,665,0,,,,,
387,32,664,0,,,,,
387,29,663,0,,,,,
386,32,664,0,,,,,
387,31,666,0,,,,,
389,33,667,0,,,,,
389,30,664,0,,,,,
387,25,665,0,,,,,
387,29,667,0,,,,,
387,26,664,0,,,,,
388,26,666,0,,,,,
385,30,663,0,,,,,
384,30,661,0,,,,,
388,26,655,0,,,,,
388,28,660,0,,,,,
386,29,663,0,,,,,
385,26,663,0,,,,,
385,25,665,0,,,,,
386,26,665,0,,,,,
387,25,661,0,,,,,
387,29,658,0,,,,,
388,30,660,0,,,,,
384,26,664,0,,,,,
387,27,664,0,,,,,
388,27,661,0,,,,,
385,28,660,0,,,,,
385,29,661,0,,,,,
384,27,656,0,,,,,
385,30,655,0,,,,,
385,30,659,0,,,,,
384,29,658,0,,,,,
386,28,657,0,,,,,
384,26,659,0,,,,,
381,26,656,0,,,,,
384,27,659,0,,,,,
385,29,655,0,,,,,
385,27,656,0,,,,,
382,25,663,0,,,,,
383,26,662,0,,,,,
383,27,660,0,,,,,
385,24,660,0,,,,,
385,26,656,0,,,,,
385,24,659,0,,,,,
385,26,660,0,,,,,
385,26,658,0,,,,,
387,28,661,0,,,,,
387,27,658,0,,,,,
387,26,659,0,,,,,
386,27,656,0,,,,,
385,27,656,0,,,,,
387,26,661,0,,,,,
388,28,664,0,,,,,
388,26,660,0,,,,,
388,26,661,0,,,,,
388,26,660,0,,,,,
385,27,658,0,,,,,
387,27,658,0,,,,,
388,23,656,0,,,,,
389,28,656,0,,,,,
389,25,656,0,,,,,
386,28,656,0,,,,,
386,26,657,0,,,,,
385,24,656,0,,,,,
385,27,659,0,,,,,
384,27,658,0,,,,,
387,29,659,0,,,,,
385,28,663,0,,,,,
383,26,664,0,,,,,
385,25,662,0,,,,,
388,25,662,0,,,,,
388,25,661,0,,,,,
389,26,658,0,,,,,
388,24,657,0,,,,,
385,23,658,0,,,,,
385,28,659,0,,,,,
386,29,661,0,,,,,
388,27,658,0,,,,,
387,27,657,0,,,,,
386,25,658,0,,,,,
387,28,661,0,,,,,
386,26,658,0,,,,,
386,27,651,0,,,,,
386,24,656,0,,,,,
387,25,654,0,,,,,
389,27,648,0,,,,,
389,24,652,0,,,,,
388,25,652,0,,,,,
388,23,653,0,,,,,
387,26,651,0,,,,,
390,24,653,0,,,,,
386,27,655,0,,,,,
385,24,652,0,,,,,
388,20,655,0,,,,,
389,24,660,0,,,,,
387,25,657,0,,,,,
387,24,658,0,,,,,
385,26,662,0,,,,,
384,26,663,0,,,,,
389,26,663,0,,,,,
387,28,660,0,,,,,
389,29,657,0,,,,,
390,28,663,0,,,,,
389,26,660,0,,,,,
390,26,657,0,,,,,
391,27,660,0,,,,,
387,26,656,0,,,,,
388,26,659,0,,,,,
388,24,658,0,,,,,
388,27,657,0,,,,,
390,29,654,0,,,,,
390,27,657,0,,,,,
389,29,661,0,,,,,
388,27,659,0,,,,,
387,27,661,0,,,,,
387,29,657,0,,,,,
386,27,660,0,,,,,
384,26,656,0,,,,,
385,24,657,0,,,,,
385,28,660,0,,,,,
387,27,660,0,,,,,
389,28,660,0,,,,,
386,27,657,0,,,,,
386,28,660,0,,,,,
386,23,664,0,,,,,
386,25,660,0,,,,,
386,26,660,0,,,,,
388,29,662,0,,,,,
388,23,664,0,,,,,
388,29,663,0,,,,,
386,25,661,0,,,,,
385,27,662,0,,,,,
388,27,663,0,,,,,
388,25,666,0,,,,,
388,28,667,0,,,,,
388,28,665,0,,,,,
390,29,662,0,,,,,
387,28,661,0,,,,,
384,26,666,0,,,,,
385,30,666,0,,,,,
386,28,667,0,,,,,
386,32,667,0,,,,,
385,30,667,0,,,,,
384,30,667,0,,,,,
386,33,665,0,,,,,
387,31,664,0,,,,,
385,28,663,0,,,,,
386,30,663,0,,,,,
388,29,663,0,,,,,
385,31,664,0,,,,,
383,29,666,0,,,,,
386,28,666,0,,,,,
386,28,663,0,,,,,
382,24,662,0,,,,,
387,28,667,0,,,,,
387,25,663,0,,,,,
386,30,662,0,,,,,
386,29,662,0,,,,,
384,28,663,0,,,,,
383,28,660,0,,,,,
383,27,660,0,,,,,
383,25,658,0,,,,,
384,30,662,0,,,,,
383,27,662,0,,,,,
385,30,665,0,,,,,
381,27,666,0,,,,,
382,25,664,0,,,,,
385,26,658,0,,,,,
386,27,658,0,,,,,
385,26,660,0,,,,,
385,29,660,0,,,,,
384,30,660,0,,,,,
386,32,660,0,,,,,
383,25,659,0,,,,,
387,28,659,0,,,,,
385,29,658,0,,,,,
385,28,661,0,,,,,
384,31,658,0,,,,,
384,30,655,0,,,,,
385,29,655,0,,,,,
385,31,655,0,,,,,
385,31,657,0,,,,,
384,30,659,0,,,,,
382,31,662,0,,,,,
378,32,662,0,,,,,
380,33,659,0,,,,,
382,32,661,0,,,,,
383,33,663,0,,,,,
385,29,663,0,,,,,
386,30,662,1,,,,,
384,30,663,1,,,,,
386,31,664,1,,,,,
386,28,664,1,,,,,
382,28,665,1,,,,,
382,29,665,1,,,,,
384,30,667,1,,,,,
383,29,668,1,,,,,
385,27,663,1,,,,,
381,24,665,1,,,,,
381,29,668,1,,,,,
383,30,667,1,,,,,
384,28,664,1,,,,,
383,25,664,1,,,,,
382,25,660,1,,,,,
385,29,661,1,,,,,
386,26,665,1,,,,,
385,28,661,1,,,,,
384,28,663,1,,,,,
382,25,667,1,,,,,
382,26,664,1,,,,,
380,26,662,1,,,,,
380,27,663,1,,,,,
381,24,665,1,,,,,
387,25,665,1,,,,,
385,28,665,1,,,,,
385,27,662,1,,,,,
385,27,659,1,,,,,
382,30,665,1,,,,,
382,27,670,1,,,,,
384,30,667,1,,,,,
383,29,666,1,,,,,
387,30,663,1,,,,,
384,33,661,1,,,,,
383,29,664,1,,,,,
385,28,662,1,,,,,
386,29,664,1,,,,,
383,31,663,1,,,,,
382,29,663,1,,,,,
385,26,667,1,,,,,
381,28,664,1,,,,,
381,29,660,1,,,,,
384,29,662,1,,,,,
385,27,664,1,,,,,
382,27,666,1,,,,,
381,27,664,1,,,,,
380,26,663,1,,,,,
382,29,666,1,,,,,
382,26,664,1,,,,,
381,26,663,1,,,,,
382,28,664,1,,,,,
386,29,657,1,,,,,
383,29,660,1,,,,,
383,27,663,1,,,,,
384,27,668,1,,,,,
386,26,666,1,,,,,
385,28,669,1,,,,,
383,29,667,1,,,,,
384,28,662,1,,,,,
382,26,671,1,,,,,
383,27,667,1,,,,,
382,28,671,1,,,,,
385,31,669,1,,,,,
383,31,670,1,,,,,
386,30,667,1,,,,,
388,30,662,1,,,,,
387,29,663,1,,,,,
383,32,662,1,,,,,
383,30,663,1,,,,,
385,30,666,1,,,,,
385,32,661,1,,,,,
384,28,663,1,,,,,
385,33,662,1,,,,,
383,29,667,1,,,,,
384,28,668,1,,,,,
385,29,666,1,,,,,
387,29,667,1,,,,,
385,27,665,1,,,,,
385,31,666,1,,,,,
385,30,666,1,,,,,
384,32,664,1,,,,,
384,31,666,1,,,,,
385,31,666,1,,,,,
385,30,662,1,,,,,
387,29,666,1,,,,,
386,31,666,1,,,,,
384,31,669,1,,,,,
385,28,665,1,,,,,
382,28,665,1,,,,,
383,25,661,1,,,,,
385,29,664,1,,,,,
383,29,669,1,,,,,
388,30,667,1,,,,,
387,30,663,1,,,,,
384,26,668,1,,,,,
385,30,661,1,,,,,
383,29,664,1,,,,,
384,31,665,1,,,,,
381,29,666,1,,,,,
385,25,665,1,,,,,
387,25,667,1,,,,,
385,28,667,1,,,,,
385,28,662,1,,,,,
385,28,666,1,,,,,
386,27,665,1,,,,,
388,30,662,1,,,,,
389,32,664,1,,,,,
385,32,662,1,,,,,
382,32,663,1,,,,,
383,32,665,1,,,,,
384,32,665,1,,,,,
388,33,665,1,,,,,
387,30,666,1,,,,,
385,33,662,1,,,,,
385,31,668,1,,,,,
384,31,667,1,,,,,
387,29,666,1,,,,,
387,30,664,1,,,,,
385,29,664,1,,,,,
384,24,666,1,,,,,
385,27,667,1,,,,,
383,30,662,1,,,,,
384,25,667,1,,,,,
388,25,667,1,,,,,
387,26,666,1,,,,,
387,27,660,1,,,,,
387,28,660,1,,,,,
386,28,663,1,,,,,
386,31,667,1,,,,,
382,27,666,1,,,,,
387,28,664,1,,,,,
386,29,660,1,,,,,
389,29,663,1,,,,,
388,33,662,1,,,,,
383,26,664,1,,,,,
384,28,664,1,,,,,
385,29,661,1,,,,,
386,28,658,1,,,,,
385,30,658,1,,,,,
381,29,658,1,,,,,
382,29,664,1,,,,,
384,32,663,1,,,,,
384,31,667,1,,,,,
389,30,662,1,,,,,
388,28,662,1,,,,,
386,31,663,1,,,,,
386,31,659,1,,,,,
384,32,657,1,,,,,
382,30,657,1,,,,,
383,28,660,1,,,,,
384,29,657,1,,,,,
384,31,660,1,,,,,
385,29,660,1,,,,,
384,31,663,1,,,,,
384,31,666,1,,,,,
384,31,665,1,,,,,
384,34,664,1,,,,,
384,32,664,1,,,,,
384,29,664,1,,,,,
386,29,668,1,,,,,
386,31,665,1,,,,,
384,31,666,1,,,,,
382,30,663,1,,,,,
386,31,667,1,,,,,
383,29,666,1,,,,,
382,29,663,1,,,,,
384,30,665,1,,,,,
384,32,661,1,,,,,
382,30,665,1,,,,,
382,28,664,1,,,,,
382,28,665,1,,,,,
385,31,668,1,,,,,
386,29,667,1,,,,,
385,30,662,1,,,,,
385,27,665,1,,,,,
387,29,665,1,,,,,
383,30,666,1,,,,,
386,31,667,1,,,,,
385,32,666,1,,,,,
387,30,667,1,,,,,
388,26,666,1,,,,,
387,30,666,1,,,,,
388,32,668,1,,,,,
387,33,666,1,,,,,
384,32,662,1,,,,,
383,31,661,1,,,,,
384,33,659,1,,,,,
385,34,659,1,,,,,
387,31,657,1,,,,,
386,29,663,1,,,,,
388,31,660,1,,,,,
389,26,661,1,,,,,
388,29,658,1,,,,,
389,30,660,1,,,,,
388,26,661,1,,,,,
387,29,663,1,,,,,
389,31,660,1,,,,,
387,31,665,1,,,,,
387,31,661,1,,,,,
385,26,662,1,,,,,
383,28,659,1,,,,,
386,28,663,1,,,,,
386,30,661,1,,,,,
384,33,662,1,,,,,
385,30,663,1,,,,,
384,29,661,1,,,,,
385,29,662,1,,,,,
386,31,657,1,,,,,
388,32,657,1,,,,,
386,30,658,1,,,,,
386,30,664,1,,,,,
386,29,662,1,,,,,
384,31,662,1,,,,,
385,31,661,1,,,,,
386,25,663,1,,,,,
387,26,662,1,,,,,
390,28,660,1,,,,,
387,29,664,1,,,,,
385,29,667,1,,,,,
382,25,670,1,,,,,
383,30,664,1,,,,,
384,26,664,1,,,,,
384,30,663,1,,,,,
383,28,664,1,,,,,
385,26,664,1,,,,,
382,26,662,1,,,,,
383,29,664,1,,,,,
384,30,665,1,,,,,
384,32,665,1,,,,,
383,27,662,1,,,,,
386,30,667,1,,,,,
385,30,666,1,,,,,
386,28,667,1,,,,,
383,30,670,1,,,,,
382,29,668,1,,,,,
382,31,661,1,,,,,
384,31,663,1,,,,,
385,33,663,1,,,,,
385,31,667,1,,,,,
382,33,666,1,,,,,
383,31,665,1,,,,,
381,30,664,1,,,,,
383,29,665,1,,,,,
382,30,661,1,,,,,
380,24,666,1,,,,,
380,28,659,1,,,,,
384,27,661,1,,,,,
383,29,661,1,,,,,
382,31,660,1,,,,,
383,27,658,1,,,,,
382,29,661,1,,,,,
384,27,661,1,,,,,
384,29,663,1,,,,,
384,31,663,1,,,,,
382,25,668,1,,,,,
386,27,665,1,,,,,
385,28,665,1,,,,,
383,32,665,1,,,,,
383,31,664,1,,,,,
387,28,664,1,,,,,
386,28,667,1,,,,,
387,28,663,1,,,,,
387,28,664,1,,,,,
386,27,663,1,,,,,
384,28,664,1,,,,,
386,31,665,1,,,,,
384,31,668,1,,,,,
383,31,660,1,,,,,
385,32,660,1,,,,,
385,27,663,1,,,,,
386,27,661,1,,,,,
385,28,661,1,,,,,
387,29,659,1,,,,,
385,26,658,1,,,,,
387,26,661,1,,,,,
387,30,661,1,,,,,
388,28,664,1,,,,,
389,28,662,1,,,,,
387,30,664,1,,,,,
386,28,667,1,,,,,
387,28,665,1,,,,,
385,27,668,1,,,,,
386,30,666,1,,,,,
387,29,664,1,,,,,
387,28,668,1,,,,,
385,28,669,1,,,,,
386,30,666,1,,,,,
386,28,667,1,,,,,
386,25,664,1,,,,,
383,26,662,1,,,,,
383,29,663,1,,,,,
385,30,663,1,,,,,
384,25,667,1,,,,,
384,27,666,1,,,,,
386,29,666,1,,,,,
386,28,663,1,,,,,
386,28,671,1,,,,,
384,29,666,1,,,,,
384,31,667,1,,,,,
383,27,667,1,,,,,
383,29,664,1,,,,,
385,29,667,1,,,,,
384,27,665,1,,,,,
384,27,667,1,,,,,
383,25,672,1,,,,,
385,30,666,1,,,,,
387,30,669,1,,,,,
385,32,672,1,,,,,
389,31,670,1,,,,,
385,27,667,1,,,,,
386,28,670,1,,,,,
385,30,670,1,,,,,
385,31,668,1,,,,,
383,30,667,1,,,,,
383,29,670,1,,,,,
386,29,668,1,,,,,
386,31,666,1,,,,,
384,30,661,1,,,,,
383,31,666,1,,,,,
383,25,669,1,,,,,
383,28,671,1,,,,,
386,31,670,1,,,,,
385,29,667,1,,,,,
386,32,663,1,,,,,
385,28,667,1,,,,,
386,28,669,1,,,,,
385,32,669,1,,,,,
388,32,668,1,,,,,
385,31,665,1,,,,,
383,30,667,1,,,,,
382,30,666,1,,,,,
383,30,666,1,,,,,
383,27,667,1,,,,,
385,28,667,1,,,,,
385,26,666,1,,,,,
388,30,663,1,,,,,
388,29,667,1,,,,,
389,30,667,1,,,,,
390,29,665,1,,,,,
389,31,664,1,,,,,
387,31,664,1,,,,,
386,33,661,1,,,,,
388,31,663,1,,,,,
388,34,666,1,,,,,
385,31,665,1,,,,,
386,30,665,1,,,,,
389,33,666,1,,,,,
390,33,668,1,,,,,
388,34,669,1,,,,,
389,31,664,1,,,,,
391,29,664,1,,,,,
389,30,663,1,,,,,
388,31,665,1,,,,,
391,31,662,1,,,,,
389,28,661,1,,,,,
388,27,665,1,,,,,
390,25,668,1,,,,,
388,29,666,1,,,,,
388,30,664,1,,,,,
386,27,665,1,,,,,
386,30,667,1,,,,,
387,30,669,1,,,,,
388,31,664,1,,,,,
388,31,662,1,,,,,
389,27,667,1,,,,,
391,27,668,1,,,,,
392,27,669,1,,,,,
390,27,669,1,,,,,
394,29,667,1,,,,,
390,25,667,1,,,,,
391,25,671,1,,,,,
391,25,671,1,,,,,
391,28,670,1,,,,,
391,27,672,1,,,,,
387,25,673,1,,,,,
389,28,669,1,,,,,
391,29,669,1,,,,,
389,29,668,1,,,,,
390,30,665,1,,,,,
391,26,666,1,,,,,
391,24,667,1,,,,,
389,27,669,1,,,,,
392,35,667,1,,,,,
392,32,666,1,,,,,
387,28,668,1,,,,,
388,29,666,1,,,,,
391,29,665,1,,,,,
389,27,665,1,,,,,
390,28,665,1,,,,,
387,28,666,1,,,,,
387,29,666,1,,,,,
388,30,667,1,,,,,
387,26,669,1,,,,,
387,27,667,1,,,,,
388,28,669,1,,,,,
390,31,670,1,,,,,
390,29,670,1,,,,,
390,31,670,1,,,,,
388,30,666,1,,,,,
391,27,666,1,,,,,
388,29,664,1,,,,,
388,26,665,1,,,,,
389,22,663,1,,,,,
392,29,663,1,,,,,
389,29,659,1,,,,,
392,30,660,1,,,,,
392,29,658,1,,,,,
390,31,662,1,,,,,
391,33,662,1,,,,,
391,30,662,1,,,,,
392,31,664,1,,,,,
391,31,665,1,,,,,
390,34,663,1,,,,,
389,31,666,1,,,,,
387,30,664,1,,,,,
388,32,660,1,,,,,
386,30,658,1,,,,,
389,33,660,1,,,,,
389,33,664,1,,,,,
387,30,664,1,,,,,
388,34,662,1,,,,,
387,36,662,1,,,,,
386,35,664,1,,,,,
388,33,664,1,,,,,
388,32,668,1,,,,,
390,33,669,1,,,,,
389,31,669,1,,,,,
390,33,665,1,,,,,
389,34,666,1,,,,,
390,32,667,1,,,,,
387,33,667,1,,,,,
393,33,668,1,,,,,
387,32,666,1,,,,,
388,31,664,1,,,,,
390,27,665,1,,,,,
391,30,662,1,,,,,
390,36,667,1,,,,,
389,35,668,1,,,,,
388,32,666,1,,,,,
387,28,667,1,,,,,
385,30,665,1,,,,,
385,35,669,1,,,,,
384,33,666,1,,,,,
380,31,667,1,,,,,
386,33,668,1,,,,,
386,33,666,1,,,,,
386,33,666,1,,,,,
387,36,671,1,,,,,
387,35,670,1,,,,,
384,32,672,1,,,,,
386,32,671,1,,,,,
386,32,669,1,,,,,
386,34,667,1,,,,,
385,35,665,1,,,,,
384,32,661,1,,,,,
389,34,665,1,,,,,
386,35,664,1,,,,,
388,35,662,1,,,,,
386,31,661,1,,,,,
385,30,664,1,,,,,
386,34,663,1,,,,,
384,32,666,1,,,,,
387,33,669,1,,,,,
387,32,665,1,,,,,
381,30,666,1,,,,,
385,31,662,1,,,,,
385,32,663,1,,,,,
387,35,663,1,,,,,
386,32,664,1,,,,,
389,31,664,1,,,,,
386,32,668,1,,,,,
386,32,668,1,,,,,
383,32,666,1,,,,,
385,29,663,1,,,,,
385,25,662,1,,,,,
384,27,667,1,,,,,
384,29,665,1,,,,,
384,29,663,1,,,,,
383,30,664,1,,,,,
383,26,669,1,,,,,
383,29,669,1,,,,,
380,31,669,1,,,,,
385,31,667,1,,,,,
389,29,664,1,,,,,
384,32,665,1,,,,,
384,33,668,1,,,,,
384,32,670,1,,,,,
387,31,668,1,,,,,
388,33,669,1,,,,,
387,30,667,1,,,,,
384,34,665,1,,,,,
384,34,665,1,,,,,
385,35,665,1,,,,,
387,33,664,1,,,,,
383,31,664,1,,,,,
381,30,663,1,,,,,
380,36,667,1,,,,,
380,33,664,1,,,,,
380,36,665,1,,,,,
379,34,666,1,,,,,
377,34,666,1,,,,,
382,33,662,1,,,,,
380,35,666,1,,,,,
383,37,667,1,,,,,
386,34,667,1,,,,,
386,33,669,1,,,,,
387,35,666,1,,,,,
386,32,668,1,,,,,
388,32,669,1,,,,,
385,30,667,1,,,,,
384,32,667,1,,,,,
383,36,667,1,,,,,
387,37,664,1,,,,,
385,36,667,1,,,,,
384,29,665,1,,,,,
382,33,667,1,,,,,
385,34,666,1,,,,,
386,33,670,1,,,,,
387,32,670,1,,,,,
384,34,669,1,,,,,
385,30,668,1,,,,,
386,34,671,1,,,,,
386,31,668,1,,,,,
386,31,668,1,,,,,
387,29,667,1,,,,,
386,31,672,1,,,,,
386,30,668,1,,,,,
385,31,665,1,,,,,
385,32,668,1,,,,,
384,30,665,1,,,,,
384,32,666,1,,,,,
384,30,666,1,,,,,
385,30,668,1,,,,,
383,32,673,1,,,,,
383,27,674,1,,,,,
383,29,674,1,,,,,
381,32,671,1,,,,,
386,29,668,1,,,,,
385,29,669,1,,,,,
383,31,674,1,,,,,
383,31,668,1,,,,,
386,30,664,1,,,,,
384,28,666,1,,,,,
383,28,670,1,,,,,
386,26,668,1,,,,,
385,26,668,1,,,,,
386,28,671,1,,,,,
386,34,673,1,,,,,
386,30,670,1,,,,,
382,24,670,1,,,,,
380,30,668,1,,,,,
381,31,671,1,,,,,
381,32,666,1,,,,,
382,32,665,1,,,,,
382,28,667,1,,,,,
383,27,669,1,,,,,
383,30,673,1,,,,,
385,31,667,1,,,,,
383,32,667,1,,,,,
386,29,667,1,,,,,
386,31,670,1,,,,,
386,32,669,1,,,,,
385,28,668,1,,,,,
386,31,670,1,,,,,
386,29,667,1,,,,,
386,32,671,1,,,,,
387,34,671,1,,,,,
382,31,671,1,,,,,
386,31,668,1,,,,,
387,29,668,1,,,,,
388,29,669,1,,,,,
388,30,666,1,,,,,
388,28,663,1,,,,,
386,31,669,1,,,,,
385,30,666,1,,,,,
384,29,670,1,,,,,
384,30,667,1,,,,,
381,30,668,1,,,,,
383,31,671,1,,,,,
384,32,672,1,,,,,
386,29,665,1,,,,,
385,29,666,1,,,,,
385,31,666,1,,,,,
386,32,669,1,,,,,
386,27,671,1,,,,,
386,27,664,1,,,,,
382,31,667,1,,,,,
382,31,664,1,,,,,
383,32,671,1,,,,,
382,27,667,1,,,,,
383,30,668,1,,,,,
386,34,668,1,,,,,
385,33,671,1,,,,,
385,30,671,1,,,,,
382,25,670,1,,,,,
384,27,667,1,,,,,
382,28,667,1,,,,,
384,27,669,1,,,,,
381,30,669,1,,,,,
382,34,669,1,,,,,
383,31,674,1,,,,,
383,31,666,1,,,,,
383,30,665,1,,,,,
383,31,668,1,,,,,
386,28,672,1,,,,,
387,32,668,1,,,,,
387,31,668,1,,,,,
384,29,669,1,,,,,
383,29,665,1,,,,,
383,31,666,1,,,,,
384,27,669,1,,,,,
382,29,672,1,,,,,
383,30,673,1,,,,,
383,29,673,1,,,,,
385,26,671,1,,,,,
388,25,668,1,,,,,
387,25,668,1,,,,,
386,25,672,1,,,,,
386,28,673,1,,,,,
385,27,675,1,,,,,
385,26,674,1,,,,,
387,28,666,1,,,,,
387,28,669,1,,,,,
388,31,672,1,,,,,
387,32,669,1,,,,,
386,30,667,1,,,,,
388,29,671,1,,,,,
390,29,672,1,,,,,
388,28,673,1,,,,,
387,28,671,1,,,,,
391,28,668,1,,,,,
388,31,671,1,,,,,
385,35,671,1,,,,,
390,35,667,1,,,,,
390,30,670,1,,,,,
390,29,673,1,,,,,
392,32,666,1,,,,,
388,31,668,1,,,,,
391,32,664,1,,,,,
388,31,668,1,,,,,
387,33,668,1,,,,,
389,34,670,1,,,,,
388,33,668,1,,,,,
388,33,671,1,,,,,
386,27,669,1,,,,,
386,32,669,1,,,,,
382,25,672,1,,,,,
382,27,671,1,,,,,
386,34,671,1,,,,,
386,33,670,1,,,,,
385,33,671,1,,,,,
387,30,665,1,,,,,
388,30,665,1,,,,,
387,33,670,1,,,,,
390,32,674,1,,,,,
386,31,668,1,,,,,
384,31,669,1,,,,,
387,30,671,1,,,,,
384,34,665,1,,,,,
384,29,667,1,,,,,
386,32,669,1,,,,,
384,32,669,1,,,,,
384,32,668,1,,,,,
